reference,city,latitude,longitude,nearest_destination_id,nearest_destination_name
US - TX - Terrell,Terrell,32.712734853403795,-96.3061720832723,918,Dallas
US - TX - Texarkana,Texarkana,33.45765152126316,-94.08261173461916,22168,Louisiana
US - TX - Texarkana  Texas,Texarkana  Texas,33.458637,-94.075005,22168,Louisiana
US - TX - Texas,Texas,30.799928172942227,-96.0645555065524,5186,Houston
US - TX - Texas City,Texas City,29.406557537671,-95.02064020494758,4385,Galveston
US - TX - The Colony,The Colony,33.07534722801261,-96.87250578224,918,Dallas
US - TX - The Woodlands,The Woodlands,30.175016129115694,-95.46050156175131,5186,Houston
US - TX - Three Rivers,Three Rivers,28.4715938881835,-98.1792425646975,28078,Corpus Christi
US - TX - Tomball,Tomball,30.08640175036297,-95.62363092512582,5186,Houston
US - TX - Trinity,Trinity,30.929445,-95.37383,5186,Houston
US - TX - Trophy Club,Trophy Club,32.98996266666666,-97.17872666666666,33749,Fort Worth
US - TX - Tyler,Tyler,32.29933201339901,-95.30030623476992,918,Dallas
US - TX - Tyler ,Tyler ,32.354168,-95.4025,918,Dallas
US - TX - Universal City,Universal City,29.5554330819945,-98.3204197934569,910,San Antonio
US - TX - Uvalde,Uvalde,29.21479742118333,-99.77183802213568,910,San Antonio
US - TX - Valley View,Valley View,33.477615,-97.1636,33749,Fort Worth
US - TX - Van,Van,32.508209421387,-95.64437899658176,918,Dallas
US - TX - Van Horn,Van Horn,31.037421589292897,-104.84494405937023,50794,Marfa
US - TX - Vega,Vega,35.242849552409005,-102.43411896484334,29045,Amarillo
US - TX - Vernon,Vernon,34.161512215956,-99.31257781331378,28077,Oklahoma City
US - TX - Victoria,Victoria,28.846367075714056,-96.988148359782,50797,Port Aransas
US - TX - Victoria ,Victoria ,28.85,-96.916664,50797,Port Aransas
US - TX - Waco,Waco,31.54227203842773,-97.13616320099678,50076,Waco
US - TX - Waller,Waller,30.055335926092088,-95.90070623046864,5186,Houston
US - TX - Waxahachie,Waxahachie,32.42149547772403,-96.8486069019294,918,Dallas
US - TX - Weatherford,Weatherford,32.731700575730805,-97.7823589602759,33749,Fort Worth
US - TX - Webster,Webster,29.53981110865001,-95.13313765030269,5186,Houston
US - TX - Weimar,Weimar,29.692358016968,-96.777801513672,5021,Austin
US - TX - Weslaco,Weslaco,26.170731621236246,-97.99813312198891,22446,South Padre Island
US - TX - West,West,31.802975340881503,-97.1022414433595,50076,Waco
US - TX - Wharton,Wharton,29.328470082065856,-96.1199106522043,5186,Houston
US - TX - Wheeler,Wheeler,35.445617675781,-100.2727432251,29045,Amarillo
US - TX - White Settlement,White Settlement,32.73956717004388,-97.45272695281976,33749,Fort Worth
US - TX - Wichita F ,Wichita F ,33.983334,-98.51667,33749,Fort Worth
US - TX - Wichita Falls,Wichita Falls,33.89632177474808,-98.5258972862583,33749,Fort Worth
US - TX - Willis,Willis,30.4547749816895,-95.53060420043953,5186,Houston
US - TX - Willow Park,Willow Park,32.74489,-97.65829,33749,Fort Worth
US - TX - Wills Point,Wills Point,32.700279600423336,-95.97249931640634,918,Dallas
US - TX - Windcrest,Windcrest,29.511560146687668,-98.395799243164,910,San Antonio
US - TX - Winnie,Winnie,29.838837411377,-94.38210532959,4385,Galveston
US - TX - Wolfforth,Wolfforth,33.51828,-101.99344,29045,Amarillo
US - TX - Woodway,Woodway,31.505156890144832,-97.18928559286132,50076,Waco
US - TX - Worcester,Worcester,27.505853652954,-99.447715759277,28078,Corpus Christi
US - TX - Wylie,Wylie,33.01043586262408,-96.55286943040116,918,Dallas
US - TX - Yoakum,Yoakum,29.29968632244875,-97.158815032959,5021,Austin
US - TX - Zapata,Zapata,26.88743028592933,-99.25978765625015,5504,Monterrey
US - Tempe - Az,Tempe - Az,33.444817,-111.92572,639,Phoenix
US - Texas - Fort Cavazos (Killeen),Fort Cavazos (Killeen),31.100000000000005,-97.8,50076,Waco
US - Titusville,Titusville,28.553775893677,-80.8474657575685,22936,Cape Canaveral
US - Tomball,Tomball,30.0821953198855,-95.628412880615,5186,Houston
US - Tucker,Tucker,33.843692779541,-84.24641418457,784,Atlanta
US - UT - Alta,Alta,40.5912,-111.63237,22368,Park City
US - UT - American Fork,American Fork,40.37450122200968,-111.81210770200526,50801,Provo
US - UT - Baker,Baker,39.056408,-114.04922,5610,Zion National Park
US - UT - Beaver,Beaver,38.26791580431268,-112.64899204391108,50798,Bryce Canyon National Park
US - UT - Bicknell,Bicknell,38.3407582502442,-111.548114281738,50798,Bryce Canyon National Park
US - UT - Big Water,Big Water,37.0700071945314,-111.649092176758,23393,Page
US - UT - Blanding,Blanding,37.623069781703286,-109.47777280343428,24945,Monument Valley
US - UT - Bluff,Bluff,37.28691081803387,-109.547999707032,24945,Monument Valley
US - UT - Bountiful,Bountiful,40.89390370505591,-111.89318853604364,5200,Salt Lake City
US - UT - Brian Head,Brian Head,37.70518443157589,-112.85061165123857,50799,Duck Creek
US - UT - Brigham City,Brigham City,41.500019850388725,-112.03750565748962,50800,Ogden
US - UT - Bryce Canyon,Bryce Canyon,37.675448775599016,-112.15565490956897,50798,Bryce Canyon National Park
US - UT - Bryce Canyon City,Bryce Canyon City,37.67469024658219,-112.15147733688374,50798,Bryce Canyon National Park
US - UT - Cannonville,Cannonville,37.581596,-112.056946,50798,Bryce Canyon National Park
US - UT - Cedar City,Cedar City,37.569422734795104,-113.16406946938103,5610,Zion National Park
US - UT - Clearfield,Clearfield,41.12255840132969,-112.02310356708308,50800,Ogden
US - UT - Coalville,Coalville,40.91088945667614,-111.40338958152046,22368,Park City
US - UT - Delta,Delta,39.3549890490725,-112.563819942625,50801,Provo
US - UT - Draper,Draper,40.51858165004841,-111.8945573638928,5200,Salt Lake City
US - UT - Duchesne,Duchesne,40.162662753052,-110.40995894287,50801,Provo
US - UT - Duck Creek Village,Duck Creek Village,37.526470184326,-112.665142059325,50799,Duck Creek
US - UT - Eden,Eden,41.351266858779496,-111.79679488281,50800,Ogden
US - UT - Ephraim,Ephraim,39.35186,-111.58796,785,Utah
US - UT - Escalante,Escalante,37.76823398388667,-111.60017289008222,50798,Bryce Canyon National Park
US - UT - Farmington,Farmington,40.98831389841453,-111.90180990386877,5200,Salt Lake City
US - UT - Fillmore,Fillmore,38.96635563800943,-112.33679752441142,785,Utah
US - UT - Garden City,Garden City,41.961807,-111.40306,50800,Ogden
US - UT - Glendale,Glendale,37.32228,-112.59777,50799,Duck Creek
US - UT - Green River,Green River,38.993537007505424,-110.14937818334242,5600,Moab
US - UT - Hanksville,Hanksville,38.37154396142567,-110.70358092122336,5600,Moab
US - UT - Hatch,Hatch,37.6484746833495,-112.43431815942334,50798,Bryce Canyon National Park
US - UT - Heber City,Heber City,40.538472786664975,-111.41685281523053,22368,Park City
US - UT - Hildale,Hildale,37.00944960803225,-112.95998530273376,5610,Zion National Park
US - UT - Hill Afb,Hill Afb,41.12267000000001,-112.020035,50800,Ogden
US - UT - Hill Air Force Base,Hill Air Force Base,41.12266968221041,-112.02003491446074,50800,Ogden
US - UT - Hobbs,Hobbs,37.111686706543,-113.5629196167,23945,St George
US - UT - Holladay,Holladay,40.631908416748,-111.80246734619,5200,Salt Lake City
US - UT - Hurricane,Hurricane,37.16404585347055,-113.3279032109001,50802,Virgin River
US - UT - Ivins,Ivins,37.16876287923156,-113.6499218478711,23945,St George
US - UT - Kamas,Kamas,40.67731247270091,-111.4299200102091,22368,Park City
US - UT - Kanab,Kanab,37.04649038694092,-112.4937380675236,50799,Duck Creek
US - UT - La Verkin,La Verkin,37.20953708235287,-113.26954372450048,50802,Virgin River
US - UT - Lake Powell,Lake Powell,37.67251,-110.69443,24945,Monument Valley
US - UT - Layton,Layton,41.083253487341416,-111.98269424071783,50800,Ogden
US - UT - Lehi,Lehi,40.42250952979909,-111.87924753116646,50801,Provo
US - UT - Logan,Logan,41.73177140913308,-111.8376136954326,50800,Ogden
US - UT - Manila,Manila,40.987965,-109.72251,22368,Park City
US - UT - Manti,Manti,39.267532,-111.6378,785,Utah
US - UT - Mexican Hat,Mexican Hat,37.15139,-109.86752,24945,Monument Valley
US - UT - Midvale,Midvale,40.62060549170116,-111.8964692266272,5200,Salt Lake City
US - UT - Midway,Midway,40.52246505706781,-111.48786804509582,22368,Park City
US - UT - Milford,Milford,38.3969801428225,-113.020660200195,50798,Bryce Canyon National Park
US - UT - Moab,Moab,38.57872207423255,-109.55178840848208,5600,Moab
US - UT - Moab ,Moab ,38.766666,-109.75,5600,Moab
US - UT - Moab                    ,Moab                    ,38.584411621094,-109.55534362793,5600,Moab
US - UT - Monticello,Monticello,37.87623781604946,-109.34131946101309,5600,Moab
US - UT - Monument Valley,Monument Valley,37.00742,-110.20338,24945,Monument Valley
US - UT - Morgan,Morgan,41.044758,-111.67373,50800,Ogden
US - UT - Murray,Murray,40.647384104727486,-111.88628529172796,5200,Salt Lake City
US - UT - Naples,Naples,40.43621191007467,-109.49843766113334,22368,Park City
US - UT - Nephi,Nephi,39.686728665549545,-111.8372985811,50801,Provo
US - UT - North Salt Lake,North Salt Lake,40.859968585693245,-111.9009418603525,5200,Salt Lake City
US - UT - Ogden,Ogden,41.223111947134456,-111.98951430860156,50800,Ogden
US - UT - Oljato-Monument Valley,Oljato-Monument Valley,37.007419793091,-110.20337838501,24945,Monument Valley
US - UT - Orderville,Orderville,37.2561305143068,-112.821882757814,5610,Zion National Park
US - UT - Orem,Orem,40.285953414388665,-111.71492288177964,50801,Provo
US - UT - Panguitch,Panguitch,37.795313774585,-112.421845371362,50798,Bryce Canyon National Park
US - UT - Park City,Park City,40.67658314495674,-111.52717624523542,22368,Park City
US - UT - Parowan,Parowan,37.8387354673096,-112.852780208252,50799,Duck Creek
US - UT - Payson,Payson,40.05389068903136,-111.73173700217544,50801,Provo
US - UT - Pleasant Grove,Pleasant Grove,40.358662908541774,-111.76311246652902,50801,Provo
US - UT - Price,Price,39.60137283530745,-110.82719705153742,785,Utah
US - UT - Provo,Provo,40.239173101764976,-111.66097788620344,50801,Provo
US - UT - Richfield,Richfield,38.76805882100875,-112.09017330072076,785,Utah
US - UT - Riverton,Riverton,40.49704,-111.93768,5200,Salt Lake City
US - UT - Roosevelt,Roosevelt,40.293152,-109.98532,22368,Park City
US - UT - Saint Georg,Saint Georg,37.11039590835588,-113.56710815429877,23945,St George
US - UT - Saint George,Saint George,37.0842517148819,-113.58207373877543,23945,St George
US - UT - Salina,Salina,38.93803358004329,-111.85510367933855,785,Utah
US - UT - Salt Lake ,Salt Lake ,40.788334,-111.96667,5200,Salt Lake City
US - UT - Salt Lake City,Salt Lake City,40.76449185813482,-111.94774879100268,5200,Salt Lake City
US - UT - Sandy,Sandy,40.56411712100731,-111.88649510233655,5200,Salt Lake City
US - UT - Scipio,Scipio,39.25160205761733,-112.10827878906332,785,Utah
US - UT - Solitude,Solitude,40.621391296387,-111.5919342041,22368,Park City
US - UT - South Jordan,South Jordan,40.55852614680118,-111.91059714695535,5200,Salt Lake City
US - UT - Spanish Fork,Spanish Fork,40.12573188894476,-111.6452871382406,50801,Provo
US - UT - Springdale,Springdale,37.189440171241785,-112.9982423935422,5610,Zion National Park
US - UT - Springville,Springville,40.168717411052896,-111.64738423963963,50801,Provo
US - UT - St George,St George,37.086601257324,-113.58285522461,23945,St George
US - UT - St George ,St George ,37.083332,-113.6,23945,St George
US - UT - St. George,St. George,37.09067370536778,-113.57907510429727,23945,St George
US - UT - Taylorsville,Taylorsville,40.6469879575195,-111.937210041505,5200,Salt Lake City
US - UT - Tooele,Tooele,40.65328337653665,-112.2753543165494,5200,Salt Lake City
US - UT - Torrey,Torrey,38.31127370163751,-111.39301312269536,50798,Bryce Canyon National Park
US - UT - Tremonton,Tremonton,41.71053314038089,-112.19577945421,50800,Ogden
US - UT - Tropic,Tropic,37.6203694724487,-112.079641924072,50798,Bryce Canyon National Park
US - UT - Uintah,Uintah,41.1391619886475,-111.914200323485,50800,Ogden
US - UT - Vernal,Vernal,40.447847820576975,-109.54477755007557,22368,Park City
US - UT - Vernal ,Vernal ,40.45,-109.51667,22368,Park City
US - UT - Virgin,Virgin,37.20234154503606,-113.16983930287576,5610,Zion National Park
US - UT - Washington,Washington,37.14422564972302,-113.48878575386766,50802,Virgin River
US - UT - Wendover,Wendover,40.737231688096784,-114.03691700195334,5200,Salt Lake City
US - UT - West Jordan,West Jordan,40.61740476779782,-111.98488785646975,5200,Salt Lake City
US - UT - West Valley City,West Valley City,40.70057616569838,-111.95647364887893,5200,Salt Lake City
US - UT - Woods Cross,Woods Cross,40.86434207595097,-111.90136470326404,5200,Salt Lake City
US - Utah - Provo,Provo,40.21917,-111.72336,50801,Provo
US - VA - Abingdon,Abingdon,36.70969427834854,-81.95415139141377,23227,Boone
US - VA - Alexandria,Alexandria,38.802286428953714,-77.08048666978013,657,Washington DC
US - VA - Altavista,Altavista,37.135075222754,-79.26057149316401,24759,Roanoke
US - VA - Appomattox,Appomattox,37.364432116650406,-78.8295002353516,22229,Virginia
US - VA - Aquia Harbour,Aquia Harbour,38.462306976318,-77.405792236328,50745,Fredericksburg
US - VA - Arlington,Arlington,38.84881001434935,-77.08548422390069,657,Washington DC
US - VA - Ashburn,Ashburn,39.01739417348956,-77.4710167923386,24845,Manassas
US - VA - Ashland,Ashland,37.74993238826132,-77.45986491568273,23016,Richmond
US - VA - Augusta,Augusta,37.790908813477,-79.997497558594,24759,Roanoke
US - VA - Bedford,Bedford,37.375089952799335,-79.569084090983,24759,Roanoke
US - VA - Blacksburg,Blacksburg,37.227110887695325,-80.4268598132468,24759,Roanoke
US - VA - Blackstone,Blackstone,37.074947,-78.011,22229,Virginia
US - VA - Bluefield,Bluefield,37.228977,-81.325455,23227,Boone
US - VA - Boston,Boston,42.34317,-71.05697,678,Boston
US - VA - Bristol,Bristol,36.61956981350704,-82.14517155910234,23227,Boone
US - VA - Burkeville,Burkeville,37.193500518799,-78.201278686523,22229,Virginia
US - VA - Cape Charles,Cape Charles,37.190039285075,-75.96856358886733,23013,Virginia Beach
US - VA - Centreville,Centreville,38.861472928466775,-77.44441592185686,24845,Manassas
US - VA - Chantilly,Chantilly,38.89399566890732,-77.43878018119197,24845,Manassas
US - VA - Charlottes ,Charlottes ,38.13333,-78.45,23229,Charlottesville
US - VA - Charlottesville,Charlottesville,38.05980912708888,-78.48290026095611,23229,Charlottesville
US - VA - Chesapeake,Chesapeake,36.7870573520619,-76.27099602287885,22447,Norfolk
US - VA - Chester,Chester,37.35280482801397,-77.38814859957975,23016,Richmond
US - VA - Chincoteague,Chincoteague,37.93060453100589,-75.36804612592233,23416,Rehoboth Beach
US - VA - Chincoteague Island,Chincoteague Island,37.935764,-75.372856,23416,Rehoboth Beach
US - VA - Christiansburg,Christiansburg,37.14056742104319,-80.41425609906685,24759,Roanoke
US - VA - Clarksville,Clarksville,36.62571,-78.55285,22229,Virginia
US - VA - Clintwood,Clintwood,37.14923,-82.47061,23227,Boone
US - VA - Collinsville,Collinsville,36.70963341756167,-79.90840133138,24759,Roanoke
US - VA - Colonial Beach,Colonial Beach,38.25435,-76.96211,50745,Fredericksburg
US - VA - Colonial Heights,Colonial Heights,37.26063076978329,-77.39261756325602,23016,Richmond
US - VA - Covington,Covington,37.78663977701833,-79.98871795084634,24759,Roanoke
US - VA - Crewe,Crewe,37.173634,-78.12378,22229,Virginia
US - VA - Culpeper,Culpeper,38.45213066666667,-78.00987583333334,50745,Fredericksburg
US - VA - Daleville,Daleville,37.405437500000005,-79.9090875,24759,Roanoke
US - VA - Danville,Danville,36.58900974138534,-79.38850408758843,24759,Roanoke
US - VA - Doswell,Doswell,37.84730734753416,-77.44800354166667,23016,Richmond
US - VA - Dulles,Dulles,38.95919,-77.448105,24845,Manassas
US - VA - Dumfries,Dumfries,38.58157714813256,-77.32795119528379,24845,Manassas
US - VA - Dyke,Dyke,38.239231109619,-78.54753112793,23229,Charlottesville
US - VA - Emporia,Emporia,36.70339347068686,-77.5513119017742,23065,Jamestown
US - VA - Exmore,Exmore,37.5260328315918,-75.8310758320312,23013,Virginia Beach
US - VA - Fairfax,Fairfax,38.86146344557751,-77.3409606097221,24845,Manassas
US - VA - Fairfax City,Fairfax City,38.862297058105,-77.306518554688,24845,Manassas
US - VA - Falls Church,Falls Church,38.88277551568118,-77.19066229635047,657,Washington DC
US - VA - Farmville,Farmville,37.286827749745264,-78.39078671741257,22229,Virginia
US - VA - Fishersville,Fishersville,38.09166,-78.979225,23229,Charlottesville
US - VA - Floyd,Floyd,36.910587,-80.31719,24759,Roanoke
US - VA - Fredericksburg,Fredericksburg,38.216970142406645,-77.72756313470242,50745,Fredericksburg
US - VA - Front Royal,Front Royal,38.957898151831145,-78.1861460061034,24845,Manassas
US - VA - Gainesville,Gainesville,38.79530894989015,-77.60795727277835,24845,Manassas
US - VA - Galax,Galax,36.68675994873,-80.885223388672,50735,Winston Salem
US - VA - Glen Allen,Glen Allen,37.656130288479794,-77.53272048101178,23016,Richmond
US - VA - Gloucester,Gloucester,37.39416538570714,-76.52549204659609,33617,Williamsburg
US - VA - Goode,Goode,37.300621032715,-79.370758056641,24759,Roanoke
US - VA - Gordonsville,Gordonsville,38.01383066666666,-78.18949083333332,23229,Charlottesville
US - VA - Gretna,Gretna,36.9520496276855,-79.3776310705565,24759,Roanoke
US - VA - Grundy,Grundy,37.274089813232,-82.10799407959,23227,Boone
US - VA - Hampton,Hampton,37.04092705636038,-76.3876278093418,22447,Norfolk
US - VA - Harrisonburg,Harrisonburg,38.42403969458499,-78.86849062529892,23229,Charlottesville
US - VA - Haymarket,Haymarket,38.8120499328615,-77.63658952514649,24845,Manassas
US - VA - Henrico,Henrico,37.59363,-77.4855286,23016,Richmond
US - VA - Herndon,Herndon,38.95230292565369,-77.41822038258228,24845,Manassas
US - VA - Hillsville,Hillsville,36.74459999432375,-80.7748799018555,50735,Winston Salem
US - VA - Hopewell,Hopewell,37.26942604974053,-77.31889676899148,23016,Richmond
US - VA - Hot Springs,Hot Springs,37.996692657471,-79.831581115723,24759,Roanoke
US - VA - Keswick,Keswick,38.0169265,-78.36651499999999,23229,Charlottesville
US - VA - Kilmarnock,Kilmarnock,37.725425508667,-76.389914301758,33617,Williamsburg
US - VA - King George,King George,38.3483473132935,-77.056370635376,50745,Fredericksburg
US - VA - La Crosse,La Crosse,36.7288705,-78.10625999999999,22229,Virginia
US - VA - Lebanon,Lebanon,36.898437666666666,-82.05564078287733,23227,Boone
US - VA - Leesburg,Leesburg,39.10008540968673,-77.53254368466426,22824,Frederick
